5382_W295_T3_20210930_08_15_24_911_278.50kg_2.9type_Clipped_c3.pcd,1040.01,600.01,427.65,335.95,532.33,145996.94,1526.57,344.07,339.91,550.21,609.17,147645.86,175316.30,1528.20,1581.69,343.48,346.01,634.29,651.15,185690.21,191896.05,1647.45,1685.65,350.65,344.56,623.63,634.73,181752.91,188385.94,1630.31,1676.80,436.93,370.36,582.80,177828.61,1591.66,378.17,38.06,433.88,332.46,609.97,32.26,648.95,547.90,0.57,0.04,0.67,0.53,179926.76,13222.32,192870.58,148975.13,1624.83,60.56,1694.24,1514.75,295, 3
5382_W295_T3_20210930_08_15_24_977_314.15kg_2.7type_Clipped_c2.pcd,1040.01,600.01,416.09,327.91,527.43,136905.98,1485.52,338.63,352.49,545.14,629.40,138117.77,179682.86,1493.08,1611.67,356.88,359.95,642.08,661.10,189740.24,204366.96,1659.11,1731.38,362.72,360.14,622.53,634.93,189870.48,195075.83,1639.07,1675.57,439.65,381.59,578.48,181084.60,1574.50,379.99,34.33,437.01,330.30,612.54,39.95,663.32,532.53,0.58,0.04,0.67,0.54,182527.42,20848.50,206159.30,138973.23,1626.65,86.56,1747.43,1482.32,295, 3
5382_W295_T3_20210930_08_15_25_055_314.26kg_3.0type_Clipped_c2.pcd,1000.01,550.01,415.59,318.05,544.52,136574.44,1485.75,331.91,358.47,556.82,628.79,137914.74,181359.80,1497.98,1620.22,367.50,377.13,638.82,657.33,193613.09,210036.38,1661.65,1725.64,372.04,369.90,635.32,645.38,196873.95,203887.10,1674.18,1704.91,441.21,382.21,615.92,190988.31,1668.64,384.49,33.96,437.40,320.85,619.39,36.52,654.44,546.61,0.58,0.01,0.59,0.56,186160.23,25412.42,211079.56,139643.29,1635.68,92.12,1732.25,1483.93,295, 3
5382_W295_T3_20210930_08_15_25_055_314.26kg_3.0type_Clipped_c3.pcd,960.01,530.01,415.11,319.29,546.83,138484.05,1497.32,330.76,360.39,564.83,623.33,138976.68,181147.09,1511.71,1605.94,366.96,377.33,630.53,646.86,191755.24,209070.30,1651.74,1723.20,370.37,370.27,637.71,648.65,199242.94,205277.99,1685.79,1711.76,441.24,380.72,603.99,188995.87,1619.34,383.84,33.90,437.44,322.16,616.55,32.74,649.63,550.94,0.58,0.01,0.61,0.57,187121.22,23631.10,209211.16,143331.62,1637.78,89.10,1727.86,1495.26,295, 3
5382_W295_T3_20210930_08_15_25_055_314.26kg_3.0type_Clipped_c4.pcd,970.01,530.01,415.68,322.71,558.40,137718.48,1495.56,332.95,356.70,564.47,625.29,138827.21,179016.45,1510.71,1604.91,366.96,378.34,633.62,650.96,191620.95,208788.36,1651.74,1716.97,369.92,370.53,630.96,644.11,197397.58,204847.08,1669.51,1703.58,441.48,377.01,601.44,189494.09,1651.60,384.56,33.03,438.14,325.36,616.47,32.33,648.21,553.91,0.58,0.01,0.60,0.56,185486.71,24520.03,209590.66,140444.89,1632.92,87.61,1721.45,1492.16,295, 3
6081_W241_T2_000000206081000_20211007_08_08_39_672_233.14kg_2.6type_Clipped_c1.pcd,820.01,530.01,408.98,367.06,507.49,159125.73,1483.98,347.46,358.85,601.57,596.52,157952.14,170359.89,1620.42,1610.66,365.89,368.22,609.68,615.48,183370.63,187034.33,1621.22,1631.46,358.81,362.69,593.33,611.94,172732.46,182442.15,1557.66,1612.78,391.81,356.53,575.32,169403.16,1541.14,370.47,17.01,407.99,340.64,592.19,20.48,611.99,543.23,0.61,0.02,0.66,0.57,175379.35,11407.74,187497.19,157215.70,1599.86,38.04,1642.47,1525.17,241, 2
6081_W241_T2_000000206081000_20211007_08_08_39_720_216.13kg_2.3type_Clipped_c2.pcd,930.01,560.01,393.29,326.93,514.75,146022.43,1570.36,332.21,356.45,539.01,573.32,149132.12,169405.50,1524.65,1546.58,370.38,374.33,600.01,609.39,184104.34,188324.56,1595.64,1607.50,358.41,366.57,586.61,595.23,167615.19,179307.97,1553.95,1568.70,386.71,357.96,556.28,160111.65,1596.12,366.15,17.33,392.72,324.87,578.67,25.95,604.01,525.21,0.62,0.00,0.63,0.61,174051.71,14562.24,189573.27,146859.28,1570.61,37.74,1614.84,1498.89,241, 2
6081_W241_T2_000000206081000_20211007_08_08_39_805_234.21kg_2.4type_Clipped.pcd,940.01,600.01,389.60,305.07,521.38,142754.20,1532.03,315.78,359.55,538.58,571.07,144889.42,171003.67,1488.44,1536.13,373.31,379.46,588.92,595.73,181219.32,186097.29,1580.19,1600.74,362.67,366.93,592.23,599.91,168020.48,175617.15,1544.74,1576.97,400.74,366.79,539.40,151294.00,1474.81,365.26,23.54,397.20,306.24,570.17,21.93,596.60,527.85,0.63,0.02,0.66,0.58,169109.84,14952.05,186587.58,143179.32,1545.26,48.70,1601.15,1454.10,241, 2
6081_W241_T2_000000206081000_20211007_08_08_39_843_229.15kg_2.1type_Clipped_c2.pcd,890.01,520.01,384.97,314.23,562.32,149770.60,1538.30,334.01,362.93,569.22,589.44,152388.22,168268.33,1536.37,1541.11,373.29,378.83,610.69,619.17,180841.07,185937.33,1599.61,1625.30,364.20,371.46,581.18,599.82,168769.60,179613.31,1544.13,1576.18,401.25,360.31,571.14,167892.22,1542.66,366.73,19.97,397.00,314.88,587.40,22.07,612.54,560.56,0.61,0.03,0.63,0.55,171800.96,13707.59,186375.74,150387.31,1573.01,46.05,1632.29,1503.71,241, 2
6081_W241_T2_000000206081000_20211007_08_08_39_930_265.15kg_2.9type_Clipped.pcd,890.01,780.01,392.12,332.44,506.86,136564.31,1601.24,340.90,363.58,524.28,622.10,140367.17,177666.70,1537.91,1608.79,367.50,371.40,620.16,622.96,182911.63,188093.38,1622.63,1638.72,366.89,380.28,599.85,590.25,178770.15,180320.35,1604.82,1587.83,406.41,381.67,491.53,159746.39,1476.70,369.84,18.03,402.55,335.23,567.15,50.43,621.35,481.64,0.66,0.08,0.81,0.58,172990.33,13245.34,188549.66,143379.06,1566.56,65.58,1641.68,1443.90,241, 2
6081_W241_T2_000000206081000_20211007_08_08_39_930_265.15kg_2.9type_Clipped_c2.pcd,870.01,770.01,391.59,332.47,518.05,140524.48,1621.14,340.72,363.93,560.62,620.99,144391.24,178409.13,1642.85,1616.10,366.98,371.35,619.57,621.25,182317.09,188447.16,1628.16,1647.01,367.23,382.60,603.00,591.28,179300.06,180667.22,1601.03,1577.38,407.34,383.37,483.98,160193.30,1464.95,369.90,18.21,400.63,335.43,573.91,50.17,617.90,479.90,0.65,0.09,0.82,0.58,174525.59,12608.37,188414.36,146972.19,1583.05,68.85,1649.53,1448.07,241, 2
6081_W241_T2_000000206081000_20211007_08_08_39_979_279.88kg_3.1type_Clipped.pcd,930.01,450.00,390.08,331.35,592.06,152142.35,1659.56,340.47,366.59,619.78,618.04,155382.73,183061.87,1651.41,1636.32,371.34,375.62,618.32,625.09,187370.45,192140.09,1638.58,1650.00,370.18,371.33,597.08,603.82,176890.19,184495.73,1600.62,1611.40,399.17,365.84,583.52,174055.49,1591.52,371.24,18.13,400.24,334.54,577.66,47.02,619.38,484.48,0.65,0.09,0.81,0.57,177389.24,9995.46,192997.90,159831.29,1583.12,60.55,1649.08,1479.11,241, 2
6247_W235_T2_000000006247000_20211007_08_12_36_168_287.43kg_2.4type_Clipped_c1.pcd,880.01,900.01,386.93,299.33,596.88,136676.12,1563.56,306.52,353.92,609.57,622.70,138552.24,169223.82,1544.05,1606.56,358.85,366.33,622.94,630.75,174414.20,181625.19,1606.62,1623.29,364.47,379.22,595.36,601.70,171758.33,171103.60,1572.65,1604.95,392.36,329.99,535.91,138472.79,1471.11,359.64,23.36,386.85,299.64,579.25,46.79,628.71,491.56,0.63,0.08,0.78,0.49,165668.29,12476.05,183463.93,140671.17,1559.76,67.74,1640.32,1433.82,235, 2
6247_W235_T2_000000006247000_20211007_08_12_36_246_280.76kg_3.1type_Clipped_c1.pcd,970.01,520.01,378.65,283.71,604.73,143364.28,1613.51,295.58,341.63,611.49,612.02,144133.12,170754.27,1584.10,1589.89,353.65,357.08,613.20,620.90,174825.07,178486.25,1590.14,1605.47,368.90,364.85,582.87,598.95,166878.39,173196.64,1535.11,1564.71,393.53,370.23,537.26,160987.56,1470.36,355.95,27.18,389.75,290.70,596.92,17.70,618.13,558.11,0.58,0.05,0.66,0.49,169133.77,10074.26,180079.31,147177.77,1574.57,33.50,1617.25,1503.31,235, 2
6247_W235_T2_000000006247000_20211007_08_12_36_246_280.76kg_3.1type_Clipped_c2.pcd,940.01,530.01,378.49,291.41,595.96,138095.92,1597.29,295.94,338.58,602.16,612.01,140606.27,168192.98,1577.70,1586.10,353.19,357.31,613.40,622.58,174521.56,178574.98,1587.57,1603.45,368.44,364.68,592.28,594.42,169673.34,173501.29,1548.82,1550.23,393.22,367.76,559.63,160510.07,1498.19,355.90,27.09,391.83,293.24,598.73,12.63,617.72,582.70,0.57,0.04,0.63,0.49,167903.38,12515.46,179569.58,139850.66,1572.80,26.48,1621.06,1539.30,235, 2
6247_W235_T2_000000006247000_20211007_08_12_36_331_299.72kg_2.1type_Clipped_c2.pcd,910.01,560.01,358.10,291.23,551.53,130717.17,1433.25,296.12,357.62,567.21,583.39,132940.05,172972.60,1474.62,1567.94,361.63,367.31,595.86,609.55,178284.03,184682.03,1599.04,1622.82,369.41,369.66,594.82,597.26,173459.18,175144.93,1587.13,1585.13,408.98,366.19,594.84,166145.75,1588.22,354.65,29.45,404.89,292.47,584.26,15.75,605.64,558.15,0.60,0.03,0.62,0.52,170973.37,15664.85,185021.75,136100.82,1582.80,39.38,1623.97,1493.43,235, 2
6247_W235_T2_000000006247000_20211007_08_12_36_366_308.76kg_3.4type_Clipped_c1.pcd,910.01,580.01,361.24,286.27,539.35,127428.72,1453.01,291.32,349.25,559.03,594.78,131083.52,172945.58,1467.35,1583.09,361.81,372.93,609.76,624.77,180300.71,187335.64,1608.21,1630.83,373.41,374.36,603.17,600.46,174972.57,176479.65,1591.76,1584.24,419.40,366.04,543.32,158408.70,1491.76,353.69,34.56,415.52,284.16,590.61,20.81,619.54,551.77,0.59,0.04,0.64,0.51,169973.33,18205.95,189264.39,130316.46,1574.75,54.65,1638.97,1463.85,235, 2
6247_W235_T2_000000006247000_20211007_08_12_36_366_308.76kg_3.4type_Clipped_c2.pcd,900.01,570.01,361.09,284.99,547.13,126239.92,1476.05,291.42,349.04,559.25,600.22,131446.76,173397.35,1464.36,1580.21,363.51,372.67,608.05,616.24,181012.34,187095.64,1605.70,1633.91,373.47,374.06,601.17,598.99,174379.09,175977.91,1559.24,1566.89,418.99,367.21,584.34,164371.52,1531.38,353.33,34.52,415.26,283.53,584.22,20.91,611.88,547.96,0.62,0.07,0.74,0.51,173074.52,16365.32,188426.26,130858.51,1573.83,50.70,1643.95,1466.06,235, 2
6247_W235_T2_000000006247000_20211007_08_12_37_395_251.96kg_2.1type_Clipped_c1.pcd,910.01,570.01,418.49,370.02,605.22,176451.47,1655.92,369.95,370.02,634.86,633.13,193520.60,191875.58,1664.70,1672.08,370.08,380.24,643.35,661.08,199109.11,205163.73,1683.15,1711.25,365.91,364.82,590.32,638.34,183908.17,197837.95,1624.28,1680.51,407.84,364.28,568.94,184433.76,1636.04,380.20,18.76,418.58,355.73,619.19,25.15,654.72,572.79,0.61,0.04,0.69,0.57,196331.90,10820.82,218361.01,179004.19,1683.93,48.22,1783.95,1599.46,235, 2
6247_W235_T2_000000006247000_20211007_08_12_37_395_251.96kg_2.1type_Clipped_c2.pcd,950.01,530.01,427.02,366.18,590.98,180242.97,1657.20,367.12,371.59,619.73,645.93,186301.74,195225.86,1651.65,1677.27,371.33,381.07,647.84,667.80,201060.01,205723.33,1691.96,1719.04,361.77,367.00,610.18,640.11,182577.67,199187.34,1621.33,1684.41,408.18,364.51,584.67,184068.44,1623.89,382.32,20.42,426.78,355.20,634.29,17.62,663.20,609.90,0.58,0.01,0.60,0.56,195410.86,9302.27,206911.80,181998.55,1674.52,32.24,1729.43,1619.46,235, 2
